SRC,P1,P2,LEN,DST,CMDCL,CMD,Val1,Val2,Val3,Val4,Val5,Val6,Val7,Val8,Val9,Val10,Val11,Val12,Val13,Val14,Val15,Val16,Val17,Val18,Val19,Val20,Val21,Val22,Val23,Labels
1,65,11,12,155,132,8,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
1,3,1,10,155,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
1,65,12,12,155,132,8,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
1,65,13,13,155,32,2,52,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
1,3,13,11,155,55,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
1,65,8,13,155,32,2,146,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
1,3,14,11,155,30,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
1,65,1,17,155,86,1,32,2,77,38,175,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
7,3,3,10,155,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
7,3,8,10,155,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
8,3,10,10,155,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
8,65,65,13,155,37,3,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,3,14,11,155,173,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,65,8,18,155,86,1,32,3,0,140,88,143,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,3,5,11,155,93,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,65,9,18,155,86,1,32,3,0,140,88,224,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,3,6,11,155,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,65,10,18,155,86,1,32,3,0,140,88,81,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,3,7,11,155,51,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,65,11,18,155,86,1,32,3,0,140,88,62,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,3,12,11,155,195,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,65,12,18,155,86,1,32,3,0,140,88,34,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,3,13,11,155,244,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,65,13,18,155,86,1,32,3,0,140,88,77,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,3,14,11,155,173,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,65,14,18,155,86,1,32,3,0,140,88,252,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,3,15,11,155,154,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,65,15,18,155,86,1,32,3,0,140,88,147,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,3,2,11,155,216,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
9,65,1,18,155,86,1,32,3,0,140,88,170,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,3,15,11,155,116,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,65,12,14,155,32,3,0,220,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,3,6,11,155,234,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,65,13,14,155,32,3,0,153,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,3,8,11,155,241,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,65,14,14,155,32,3,0,87,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,65,15,33,155,86,1,96,13,1,0,50,2,33,68,0,0,0,0,0,0,0,0,0,0,7,90,50,201,0,abnormal
10,65,1,33,155,86,1,96,13,2,0,50,2,33,68,0,0,0,6,0,0,0,0,0,0,78,50,178,178,0,abnormal
10,65,2,29,155,86,1,96,13,1,0,50,2,33,50,0,0,0,0,0,0,202,252,8,171,0,0,0,0,0,abnormal
10,65,3,29,155,86,1,96,13,2,0,50,2,33,50,0,0,0,0,0,0,207,99,221,93,0,0,0,0,0,abnormal
10,3,9,11,155,198,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,65,4,14,155,32,3,0,209,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,3,10,11,155,159,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,65,5,14,155,32,3,0,148,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,3,15,11,155,116,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,65,6,14,155,32,3,0,90,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,3,1,11,155,111,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,65,7,14,155,32,3,0,31,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,65,8,33,155,86,1,96,13,1,0,50,2,33,68,0,0,0,0,0,0,0,0,0,0,7,90,250,228,0,abnormal
10,65,9,33,155,86,1,96,13,2,0,50,2,33,68,0,0,0,6,0,0,0,0,0,0,78,50,191,80,0,abnormal
10,65,10,29,155,86,1,96,13,1,0,50,2,33,50,0,0,0,0,0,0,202,252,199,221,0,0,0,0,0,abnormal
10,65,11,29,155,86,1,96,13,2,0,50,2,33,50,0,0,0,0,0,0,207,99,18,43,0,0,0,0,0,abnormal
10,3,2,11,155,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,65,12,14,155,32,3,0,220,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,3,3,11,155,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,65,13,14,155,32,3,0,153,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,3,8,11,155,241,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
10,65,14,14,155,32,3,0,87,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
11,65,1,12,155,132,7,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
11,3,4,10,155,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
11,65,1,12,155,132,7,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
11,3,11,10,155,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
12,65,1,12,155,132,7,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
12,3,5,10,155,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
12,65,1,12,155,132,7,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
12,3,12,10,155,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,3,10,11,155,248,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,65,4,14,155,32,3,0,22,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,3,1,11,155,8,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,65,5,14,155,32,3,0,83,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,3,1,11,155,8,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,65,6,14,155,32,3,0,157,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,3,2,11,155,81,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,65,7,14,155,32,3,0,216,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,3,3,11,155,102,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,65,8,14,155,32,3,0,29,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,3,8,11,155,150,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,65,9,14,155,32,3,0,88,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,3,9,11,155,161,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,65,10,14,155,32,3,0,150,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,3,10,11,155,248,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,65,11,14,155,32,3,0,211,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,3,11,11,155,207,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,65,12,14,155,32,3,0,27,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,3,13,11,155,125,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
13,65,13,14,155,32,3,0,94,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
15,65,1,13,155,32,1,255,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
15,65,2,20,155,113,5,7,255,0,255,7,2,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
15,65,1,13,155,32,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
15,65,2,20,155,113,5,7,0,0,255,7,2,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
15,65,1,12,155,132,7,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
15,3,7,10,155,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
15,65,1,15,155,49,5,1,9,71,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
15,65,1,15,155,49,5,1,9,69,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
15,65,1,15,155,49,5,1,9,68,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
15,65,1,12,155,132,7,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
15,3,6,10,155,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
15,65,1,15,155,49,5,1,9,66,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,3,9,11,155,132,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,65,2,18,155,86,1,32,3,0,140,88,52,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,3,15,11,155,54,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,65,3,18,155,86,1,32,3,0,140,88,91,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,3,1,11,155,45,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,65,4,18,155,86,1,32,3,0,140,88,71,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,3,2,11,155,116,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,65,5,18,155,86,1,32,3,0,140,88,40,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,3,6,11,155,168,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,65,6,18,155,86,1,32,3,0,140,88,153,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,3,8,11,155,179,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,65,7,18,155,86,1,32,3,0,140,88,246,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,3,9,11,155,132,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,65,8,18,155,86,1,32,3,0,140,88,160,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,3,10,11,155,221,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,65,9,18,155,86,1,32,3,0,140,88,207,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,3,12,11,155,111,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,65,10,18,155,86,1,32,3,0,140,88,126,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,3,1,11,155,45,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
16,65,11,18,155,86,1,32,3,0,140,88,17,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,65,1,16,155,49,5,1,42,2,239,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,65,2,15,155,49,5,5,1,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,65,3,13,155,128,3,88,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,65,4,16,155,49,5,3,10,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,65,5,15,155,49,5,27,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,65,6,12,155,132,7,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,3,8,10,155,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,65,7,18,155,114,5,0,134,1,2,0,100,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,3,9,10,155,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,3,10,10,155,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,3,11,10,155,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,3,1,11,155,135,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,19,1,10,155,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,3,12,10,155,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,3,13,10,155,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,65,8,16,155,49,5,1,42,2,238,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,3,3,11,155,233,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,65,1,16,155,49,5,5,1,24,63,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,3,4,11,155,108,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,3,5,11,155,91,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
17,65,2,14,155,128,3,88,209,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,3,17,155,49,5,3,10,0,0,151,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,4,16,155,49,5,27,1,0,188,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,6,11,155,2,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,7,11,155,53,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,8,11,155,25,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,5,14,155,48,3,0,60,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,9,11,155,46,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,6,14,155,128,3,88,215,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,10,11,155,119,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,11,11,155,64,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,12,11,155,197,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,13,11,155,242,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,15,10,155,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,7,17,155,112,6,9,2,1,0,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,9,16,155,112,6,9,2,1,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,14,11,155,171,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,15,11,155,156,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,8,19,155,112,6,101,4,0,0,0,240,24,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,9,17,155,49,5,1,34,0,239,182,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,1,11,155,135,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,10,19,155,112,6,102,4,0,0,0,1,137,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,11,16,155,49,5,5,1,24,174,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,2,11,155,222,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,12,19,155,112,6,111,4,0,0,1,224,238,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,13,17,155,49,5,3,10,0,0,228,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,3,11,155,233,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,14,19,155,112,6,112,4,0,0,84,96,241,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,15,16,155,49,5,27,1,0,106,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,4,11,155,108,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,1,16,155,112,6,40,1,1,88,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,5,11,155,91,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,2,16,155,112,6,4,1,5,35,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,6,11,155,2,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,1,17,155,49,5,1,42,2,199,245,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,2,16,155,49,5,5,1,23,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,3,17,155,49,5,3,10,0,0,151,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,4,16,155,49,5,27,1,0,188,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,5,13,155,132,7,245,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,10,11,155,119,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,1,17,155,49,5,1,42,2,173,56,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,2,16,155,49,5,5,1,24,247,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,3,17,155,49,5,3,10,0,0,151,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,4,16,155,49,5,27,1,0,188,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,65,5,13,155,132,7,245,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
200,3,11,11,155,64,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
0,1,1,34,255,1,1,211,156,1,3,1,94,134,112,114,89,133,115,142,96,90,85,152,159,108,122,113,121,211,abnormal
1,129,11,17,0,1,3,19,203,149,163,74,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,129,11,10,1,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,3,10,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,8,10,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,15,10,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,4,10,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,10,10,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,7,10,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,2,10,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,8,10,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,1,10,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,7,10,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,7,10,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,13,10,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,4,10,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,8,10,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,14,10,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,7,10,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,11,10,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,2,10,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,6,10,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,14,10,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,3,10,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,11,10,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,15,10,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,12,10,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,3,10,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,9,10,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
7,3,15,10,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
